Date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
20/05/2046,738320,675889,669851,971598,1264855,1433771,1815730,1552365,1231422,828014,890564,902411,863941,854782,1116031,2236676,3227201,3572186,3471930,4125785,3306187,2239060,1350083,821521
21/05/2046,725034,676020,676721,930667,1305173,1412111,1804433,1869157,1632704,1328418,1471215,1531382,1624401,1704969,1946431,2899537,3296373,3497832,3378547,3943605,3174976,2175491,1357180,842350
22/05/2046,696899,640580,640908,889564,1200782,1319326,1706515,1832856,1611499,1422529,1628176,1692190,1758300,1835762,2060119,2962792,3499348,3659930,3526343,3945095,3161590,2251355,1474700,958956
23/05/2046,783419,696136,649467,821036,1087228,1229011,1609832,1802534,1726197,1624300,1799443,1894366,2001371,2068335,2266503,3015543,3473644,3614630,3471540,3792836,3088453,2247310,1545693,1078222
24/05/2046,909454,782016,736650,888298,1097013,1257011,1621320,1782908,1804930,1757105,2002562,2137214,2309016,2390564,2514261,3176323,3447045,3619241,3523200,3824992,3153001,2322581,1649029,1206544
25/05/2046,1136487,995028,944667,1105155,1335318,1523457,1913471,1996001,1911136,1819847,2073288,2208112,2129159,2123232,2328402,3142002,3381424,3475756,3287731,3553302,2770904,1908401,1221485,777668
26/05/2046,726646,615508,597429,926197,1283994,1459736,1875002,1589583,1250309,811730,888699,885562,839070,837606,1089420,2308182,3352333,3656229,3534828,4289737,3446828,2324120,1407739,826937
27/05/2046,738320,675889,669851,971598,1264855,1433771,1815730,1552365,1231422,828014,890564,902411,863941,854782,1116031,2236676,3227201,3572186,3471930,4125785,3306187,2239060,1350083,821521
28/05/2046,725034,676020,676721,930667,1305173,1412111,1804433,1869157,1632704,1328418,1471215,1531382,1624401,1704969,1946431,2899537,3296373,3497832,3378547,3943605,3174976,2175491,1357180,842350
29/05/2046,696899,640580,640908,889564,1200782,1319326,1706515,1832856,1611499,1422529,1628176,1692190,1758300,1835762,2060119,2962792,3499348,3659930,3526343,3945095,3161590,2251355,1474700,958956
30/05/2046,783419,696136,649467,821036,1087228,1229011,1609832,1802534,1726197,1624300,1799443,1894366,2001371,2068335,2266503,3015543,3473644,3614630,3471540,3792836,3088453,2247310,1545693,1078222
31/05/2046,909454,782016,736650,888298,1097013,1257011,1621320,1782908,1804930,1757105,2002562,2137214,2309016,2390564,2514261,3176323,3447045,3619241,3523200,3824992,3153001,2322581,1649029,1206544
01/06/2046,902199,844646,826262,976761,1094344,1374900,1748828,1924460,1935123,1943487,2292808,2595219,2791178,2935677,3231277,3875649,4137301,4238721,3926462,3990348,3447986,2619511,1902688,1341202
02/06/2046,1074536,910797,809690,895215,965771,1232258,1607604,1630473,1704475,1680556,1864842,1995577,2078013,2208055,2416639,3028290,3515831,3525877,3279020,3408579,2879556,2110312,1448672,994069
03/06/2046,951622,835993,766332,939856,1032460,1355504,1779183,1687414,1697524,1703971,1876466,1878138,1907407,1911130,2136277,2942509,3422099,3464226,3250091,3522100,3014268,2130554,1390940,896625
04/06/2046,763168,684524,710670,891987,1017431,1341576,1758767,1953080,1967373,1954316,2203989,2267935,2459946,2648655,2939896,3507436,3724983,3967050,3693803,3752857,3138609,2264510,1544572,1034148
05/06/2046,861790,818585,784779,925137,1030724,1290660,1695990,1926787,1891685,1844494,2091478,2300566,2495976,2682698,2941398,3567940,3854820,3997228,3783021,3932327,3388995,2552191,1818232,1304818
06/06/2046,1121955,988270,933469,1045589,1144044,1497183,1898170,2119558,2030888,1918870,2132829,2284139,2369777,2435205,2713630,3481811,3889755,4077052,3865431,3914679,3341832,2529121,1869314,1400862
07/06/2046,881080,749467,685218,869838,1000791,1368136,1887513,2195201,2283303,2268298,2506321,2591075,2754659,2812917,3123574,3947801,4291518,4422752,4047193,4196167,3613648,2578008,1707051,1158204
08/06/2046,902199,844646,826262,976761,1094344,1374900,1748828,1924460,1935123,1943487,2292808,2595219,2791178,2935677,3231277,3875649,4137301,4238721,3926462,3990348,3447986,2619511,1902688,1341202
09/06/2046,1074536,910797,809690,895215,965771,1232258,1607604,1630473,1704475,1680556,1864842,1995577,2078013,2208055,2416639,3028290,3515831,3525877,3279020,3408579,2879556,2110312,1448672,994069
10/06/2046,951622,835993,766332,939856,1032460,1355504,1779183,1687414,1697524,1703971,1876466,1878138,1907407,1911130,2136277,2942509,3422099,3464226,3250091,3522100,3014268,2130554,1390940,896625
11/06/2046,763168,684524,710670,891987,1017431,1341576,1758767,1953080,1967373,1954316,2203989,2267935,2459946,2648655,2939896,3507436,3724983,3967050,3693803,3752857,3138609,2264510,1544572,1034148
12/06/2046,861790,818585,784779,925137,1030724,1290660,1695990,1926787,1891685,1844494,2091478,2300566,2495976,2682698,2941398,3567940,3854820,3997228,3783021,3932327,3388995,2552191,1818232,1304818
13/06/2046,1121955,988270,933469,1045589,1144044,1497183,1898170,2119558,2030888,1918870,2132829,2284139,2369777,2435205,2713630,3481811,3889755,4077052,3865431,3914679,3341832,2529121,1869314,1400862
14/06/2046,881080,749467,685218,869838,1000791,1368136,1887513,2195201,2283303,2268298,2506321,2591075,2754659,2812917,3123574,3947801,4291518,4422752,4047193,4196167,3613648,2578008,1707051,1158204
15/06/2046,902199,844646,826262,976761,1094344,1374900,1748828,1924460,1935123,1943487,2292808,2595219,2791178,2935677,3231277,3875649,4137301,4238721,3926462,3990348,3447986,2619511,1902688,1341202
16/06/2046,1074536,910797,809690,895215,965771,1232258,1607604,1630473,1704475,1680556,1864842,1995577,2078013,2208055,2416639,3028290,3515831,3525877,3279020,3408579,2879556,2110312,1448672,994069
17/06/2046,951622,835993,766332,939856,1032460,1355504,1779183,1687414,1697524,1703971,1876466,1878138,1907407,1911130,2136277,2942509,3422099,3464226,3250091,3522100,3014268,2130554,1390940,896625
18/06/2046,763168,684524,710670,891987,1017431,1341576,1758767,1953080,1967373,1954316,2203989,2267935,2459946,2648655,2939896,3507436,3724983,3967050,3693803,3752857,3138609,2264510,1544572,1034148
19/06/2046,861790,818585,784779,925137,1030724,1290660,1695990,1926787,1891685,1844494,2091478,2300566,2495976,2682698,2941398,3567940,3854820,3997228,3783021,3932327,3388995,2552191,1818232,1304818
20/06/2046,1121955,988270,933469,1045589,1144044,1497183,1898170,2119558,2030888,1918870,2132829,2284139,2369777,2435205,2713630,3481811,3889755,4077052,3865431,3914679,3341832,2529121,1869314,1400862
21/06/2046,881080,749467,685218,869838,1000791,1368136,1887513,2195201,2283303,2268298,2506321,2591075,2754659,2812917,3123574,3947801,4291518,4422752,4047193,4196167,3613648,2578008,1707051,1158204
22/06/2046,902199,844646,826262,976761,1094344,1374900,1748828,1924460,1935123,1943487,2292808,2595219,2791178,2935677,3231277,3875649,4137301,4238721,3926462,3990348,3447986,2619511,1902688,1341202
23/06/2046,1074536,910797,809690,895215,965771,1232258,1607604,1630473,1704475,1680556,1864842,1995577,2078013,2208055,2416639,3028290,3515831,3525877,3279020,3408579,2879556,2110312,1448672,994069
24/06/2046,951622,835993,766332,939856,1032460,1355504,1779183,1687414,1697524,1703971,1876466,1878138,1907407,1911130,2136277,2942509,3422099,3464226,3250091,3522100,3014268,2130554,1390940,896625
25/06/2046,763168,684524,710670,891987,1017431,1341576,1758767,1953080,1967373,1954316,2203989,2267935,2459946,2648655,2939896,3507436,3724983,3967050,3693803,3752857,3138609,2264510,1544572,1034148
26/06/2046,861790,818585,784779,925137,1030724,1290660,1695990,1926787,1891685,1844494,2091478,2300566,2495976,2682698,2941398,3567940,3854820,3997228,3783021,3932327,3388995,2552191,1818232,1304818
27/06/2046,1121955,988270,933469,1045589,1144044,1497183,1898170,2119558,2030888,1918870,2132829,2284139,2369777,2435205,2713630,3481811,3889755,4077052,3865431,3914679,3341832,2529121,1869314,1400862
28/06/2046,881080,749467,685218,869838,1000791,1368136,1887513,2195201,2283303,2268298,2506321,2591075,2754659,2812917,3123574,3947801,4291518,4422752,4047193,4196167,3613648,2578008,1707051,1158204
29/06/2046,902199,844646,826262,976761,1094344,1374900,1748828,1924460,1935123,1943487,2292808,2595219,2791178,2935677,3231277,3875649,4137301,4238721,3926462,3990348,3447986,2619511,1902688,1341202
30/06/2046,1074536,910797,809690,895215,965771,1232258,1607604,1630473,1704475,1680556,1864842,1995577,2078013,2208055,2416639,3028290,3515831,3525877,3279020,3408579,2879556,2110312,1448672,994069
01/07/2046,1384114,1205145,1115718,1181115,1266606,1483033,1891377,1998091,2124650,2178453,2445363,2724573,2899862,3029883,3268429,3875936,3958916,3813829,3548678,3653187,3178512,2455716,1819671,1358824
02/07/2046,1262504,1136035,1089647,1199465,1343324,1586574,1999304,2263877,2394765,2406704,2730976,2916223,3038827,3221452,3538927,4197347,4473804,4573691,4284659,4374526,3826743,2985628,2192868,1620655
03/07/2046,1489852,1382150,1278060,1320115,1449635,1689518,2145660,2348991,2391837,2485755,2807150,2967003,3031541,3176462,3425165,4174343,4666253,4771540,4500247,4555111,4001193,3108450,2297160,1730003
04/07/2046,1565220,1412544,1359726,1473338,1696436,1982913,2445130,2756529,2780262,2829137,3136883,3380229,3405040,3290882,3369146,4101603,4552695,4623801,4308431,4256958,3621928,2817505,2094691,1573623
05/07/2046,1381902,1288535,1301099,1455201,1649730,1874016,2309749,2481919,2437808,2448631,2762990,3002991,3226138,3536016,3966718,4795910,5181095,5276667,4909811,4978784,4323756,3417322,2597071,1927088
06/07/2046,1568973,1473201,1401336,1474631,1643165,1874860,2341726,2686570,2894795,3065086,3403471,3494616,3462769,3458555,3500271,4333759,4793125,4619821,4238043,4417564,3881476,3040571,2287375,1735997
07/07/2046,1395486,1182028,1051190,1144053,1261976,1493626,1929612,1938143,1960464,2014470,2348641,2588985,2683731,2836338,3078278,3664354,4051024,4179918,3984866,4048863,3559156,2790235,2080376,1570753
08/07/2046,1384114,1205145,1115718,1181115,1266606,1483033,1891377,1998091,2124650,2178453,2445363,2724573,2899862,3029883,3268429,3875936,3958916,3813829,3548678,3653187,3178512,2455716,1819671,1358824
09/07/2046,1262504,1136035,1089647,1199465,1343324,1586574,1999304,2263877,2394765,2406704,2730976,2916223,3038827,3221452,3538927,4197347,4473804,4573691,4284659,4374526,3826743,2985628,2192868,1620655
10/07/2046,1489852,1382150,1278060,1320115,1449635,1689518,2145660,2348991,2391837,2485755,2807150,2967003,3031541,3176462,3425165,4174343,4666253,4771540,4500247,4555111,4001193,3108450,2297160,1730003
11/07/2046,1565220,1412544,1359726,1473338,1696436,1982913,2445130,2756529,2780262,2829137,3136883,3380229,3405040,3290882,3369146,4101603,4552695,4623801,4308431,4256958,3621928,2817505,2094691,1573623
12/07/2046,1381902,1288535,1301099,1455201,1649730,1874016,2309749,2481919,2437808,2448631,2762990,3002991,3226138,3536016,3966718,4795910,5181095,5276667,4909811,4978784,4323756,3417322,2597071,1927088
13/07/2046,1568973,1473201,1401336,1474631,1643165,1874860,2341726,2686570,2894795,3065086,3403471,3494616,3462769,3458555,3500271,4333759,4793125,4619821,4238043,4417564,3881476,3040571,2287375,1735997
14/07/2046,1395486,1182028,1051190,1144053,1261976,1493626,1929612,1938143,1960464,2014470,2348641,2588985,2683731,2836338,3078278,3664354,4051024,4179918,3984866,4048863,3559156,2790235,2080376,1570753
15/07/2046,1384114,1205145,1115718,1181115,1266606,1483033,1891377,1998091,2124650,2178453,2445363,2724573,2899862,3029883,3268429,3875936,3958916,3813829,3548678,3653187,3178512,2455716,1819671,1358824
16/07/2046,1262504,1136035,1089647,1199465,1343324,1586574,1999304,2263877,2394765,2406704,2730976,2916223,3038827,3221452,3538927,4197347,4473804,4573691,4284659,4374526,3826743,2985628,2192868,1620655
17/07/2046,1489852,1382150,1278060,1320115,1449635,1689518,2145660,2348991,2391837,2485755,2807150,2967003,3031541,3176462,3425165,4174343,4666253,4771540,4500247,4555111,4001193,3108450,2297160,1730003
18/07/2046,1565220,1412544,1359726,1473338,1696436,1982913,2445130,2756529,2780262,2829137,3136883,3380229,3405040,3290882,3369146,4101603,4552695,4623801,4308431,4256958,3621928,2817505,2094691,1573623
19/07/2046,1381902,1288535,1301099,1455201,1649730,1874016,2309749,2481919,2437808,2448631,2762990,3002991,3226138,3536016,3966718,4795910,5181095,5276667,4909811,4978784,4323756,3417322,2597071,1927088
20/07/2046,1568973,1473201,1401336,1474631,1643165,1874860,2341726,2686570,2894795,3065086,3403471,3494616,3462769,3458555,3500271,4333759,4793125,4619821,4238043,4417564,3881476,3040571,2287375,1735997
21/07/2046,1395486,1182028,1051190,1144053,1261976,1493626,1929612,1938143,1960464,2014470,2348641,2588985,2683731,2836338,3078278,3664354,4051024,4179918,3984866,4048863,3559156,2790235,2080376,1570753
22/07/2046,1384114,1205145,1115718,1181115,1266606,1483033,1891377,1998091,2124650,2178453,2445363,2724573,2899862,3029883,3268429,3875936,3958916,3813829,3548678,3653187,3178512,2455716,1819671,1358824
23/07/2046,1262504,1136035,1089647,1199465,1343324,1586574,1999304,2263877,2394765,2406704,2730976,2916223,3038827,3221452,3538927,4197347,4473804,4573691,4284659,4374526,3826743,2985628,2192868,1620655
24/07/2046,1489852,1382150,1278060,1320115,1449635,1689518,2145660,2348991,2391837,2485755,2807150,2967003,3031541,3176462,3425165,4174343,4666253,4771540,4500247,4555111,4001193,3108450,2297160,1730003
25/07/2046,1565220,1412544,1359726,1473338,1696436,1982913,2445130,2756529,2780262,2829137,3136883,3380229,3405040,3290882,3369146,4101603,4552695,4623801,4308431,4256958,3621928,2817505,2094691,1573623
26/07/2046,1381902,1288535,1301099,1455201,1649730,1874016,2309749,2481919,2437808,2448631,2762990,3002991,3226138,3536016,3966718,4795910,5181095,5276667,4909811,4978784,4323756,3417322,2597071,1927088
27/07/2046,1568973,1473201,1401336,1474631,1643165,1874860,2341726,2686570,2894795,3065086,3403471,3494616,3462769,3458555,3500271,4333759,4793125,4619821,4238043,4417564,3881476,3040571,2287375,1735997
28/07/2046,1395486,1182028,1051190,1144053,1261976,1493626,1929612,1938143,1960464,2014470,2348641,2588985,2683731,2836338,3078278,3664354,4051024,4179918,3984866,4048863,3559156,2790235,2080376,1570753
29/07/2046,1384114,1205145,1115718,1181115,1266606,1483033,1891377,1998091,2124650,2178453,2445363,2724573,2899862,3029883,3268429,3875936,3958916,3813829,3548678,3653187,3178512,2455716,1819671,1358824
30/07/2046,1262504,1136035,1089647,1199465,1343324,1586574,1999304,2263877,2394765,2406704,2730976,2916223,3038827,3221452,3538927,4197347,4473804,4573691,4284659,4374526,3826743,2985628,2192868,1620655
31/07/2046,1489852,1382150,1278060,1320115,1449635,1689518,2145660,2348991,2391837,2485755,2807150,2967003,3031541,3176462,3425165,4174343,4666253,4771540,4500247,4555111,4001193,3108450,2297160,1730003
01/08/2046,1669360,1491992,1426321,1580684,2078725,2206756,2562713,2772206,2719443,2729897,3007891,3148867,3301385,3340857,3534359,4316007,4736106,4782119,4535563,4755978,4011630,3054685,2260977,1705345
02/08/2046,1563550,1443156,1413675,1612373,2169603,2367681,2788619,3012986,3027345,3035234,3399500,3650851,3895642,3865066,3774289,4306957,4574348,4744660,4618784,4872832,4116448,3133887,2351958,1846974
03/08/2046,1765713,1664698,1606218,1784982,2336815,2489418,2844517,2980242,2882312,2774295,2990637,3088153,3190948,3218704,3427614,4297514,4692152,4817517,4700447,4953008,4192146,3225692,2373527,1768850
04/08/2046,1474580,1286669,1168849,1276889,1697920,1763449,2032796,1935982,1929083,1875423,2155210,2348365,2501182,2643709,2909304,3780506,4441318,4572805,4413862,4606777,3858950,2895754,2099229,1591262
05/08/2046,1331774,1214865,1143282,1271401,1682560,1749138,2014896,1979843,2077205,2147865,2480303,2704940,2862404,2866437,2927872,3502959,4067340,4228329,4129980,4307145,3591250,2682294,1911574,1363705
06/08/2046,1238647,1085683,1011316,1199313,1724875,1835002,2183228,2370025,2345607,2320857,2637644,2912249,3163986,3253185,3480235,4332404,4728100,4841635,4670291,4861799,4101147,3116869,2249593,1617628
07/08/2046,1381639,1247287,1223706,1409575,1900757,2029729,2373391,2613363,2645714,2706249,2988861,3188377,3387555,3437491,3599869,4322316,4667255,4694572,4419589,4628336,3945604,3089797,2326569,1774902
08/08/2046,1669360,1491992,1426321,1580684,2078725,2206756,2562713,2772206,2719443,2729897,3007891,3148867,3301385,3340857,3534359,4316007,4736106,4782119,4535563,4755978,4011630,3054685,2260977,1705345
09/08/2046,1563550,1443156,1413675,1612373,2169603,2367681,2788619,3012986,3027345,3035234,3399500,3650851,3895642,3865066,3774289,4306957,4574348,4744660,4618784,4872832,4116448,3133887,2351958,1846974
10/08/2046,1765713,1664698,1606218,1784982,2336815,2489418,2844517,2980242,2882312,2774295,2990637,3088153,3190948,3218704,3427614,4297514,4692152,4817517,4700447,4953008,4192146,3225692,2373527,1768850
11/08/2046,1474580,1286669,1168849,1276889,1697920,1763449,2032796,1935982,1929083,1875423,2155210,2348365,2501182,2643709,2909304,3780506,4441318,4572805,4413862,4606777,3858950,2895754,2099229,1591262
12/08/2046,1331774,1214865,1143282,1271401,1682560,1749138,2014896,1979843,2077205,2147865,2480303,2704940,2862404,2866437,2927872,3502959,4067340,4228329,4129980,4307145,3591250,2682294,1911574,1363705
13/08/2046,1238647,1085683,1011316,1199313,1724875,1835002,2183228,2370025,2345607,2320857,2637644,2912249,3163986,3253185,3480235,4332404,4728100,4841635,4670291,4861799,4101147,3116869,2249593,1617628
14/08/2046,1381639,1247287,1223706,1409575,1900757,2029729,2373391,2613363,2645714,2706249,2988861,3188377,3387555,3437491,3599869,4322316,4667255,4694572,4419589,4628336,3945604,3089797,2326569,1774902
